ID,farmer_name,training_day,gender,registration,age,group_name,belong_to_cooperative,county,subcounty,ward,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days,has_topic_trained_on,trainer,topics_list
ID_60XCBW,FAR_bkaqeos,2024-01-04,Male,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,TRA_hyodnntj,"['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']"
ID_LFS0YJ,FAR_ttwhmam,2024-01-04,Male,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_WB06KJ,FAR_ttwhmam,2024-01-04,Male,Manual,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_QTN9JW,FAR_ttwhmam,2024-01-04,Male,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_INANXB,FAR_ttwhmam,2024-01-04,Male,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_59R7JR,FAR_ulefdht,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_OF73TA,FAR_ulefdht,2024-01-04,Female,Manual,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_V9B79L,FAR_ulefdht,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_JSS630,FAR_ulefdht,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_EUW1Z1,FAR_cllwwjx,2024-01-04,Female,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_X0QFWL,FAR_cllwwjx,2024-01-04,Female,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_3EHE93,FAR_cllwwjx,2024-01-04,Female,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_W7L4U8,FAR_cllwwjx,2024-01-04,Female,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_KDOJE8,FAR_rcxqjhv,2024-01-04,Female,Manual,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_B8IAQ3,FAR_rcxqjhv,2024-01-04,Female,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_WLPZS0,FAR_rcxqjhv,2024-01-04,Female,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_NW02E3,FAR_xdlockb,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_CJZ1SX,FAR_xdlockb,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Yara Maziwa Pro']
ID_RWA1LQ,FAR_xdlockb,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Management Practices']
ID_YG7WRD,FAR_xdlockb,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['How To Succeed In Breeding']
ID_C12LOJ,FAR_nwgkfpa,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_E62KNO,FAR_nwgkfpa,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['How To Succeed In Breeding']
ID_X8YE99,FAR_nwgkfpa,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Herd Health']
ID_6DN9SI,FAR_nwgkfpa,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Management Practices']
ID_DLBPG8,FAR_sfizjre,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['How To Succeed In Breeding']
ID_Z710XA,FAR_sfizjre,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_AW8S35,FAR_sfizjre,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Management Practices']
ID_AATDZD,FAR_sfizjre,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Herd Health']
ID_L19BRQ,FAR_zzeqxqe,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_7MBOO1,FAR_uffxwor,2024-01-04,Female,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,TRA_hyodnntj,"['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']"
ID_X8ZMFH,FAR_egeiwer,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_VZSL0Y,FAR_egeiwer,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['How To Succeed In Breeding']
ID_3LLXQ6,FAR_egeiwer,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Management Practices']
ID_I4O0IH,FAR_egeiwer,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Herd Health']
ID_ZOL108,FAR_iqnyyol,2024-01-04,Female,Ussd,Above 35,GRP_vdnijzg,0,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,TRA_hyodnntj,"['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']"
ID_348XE4,FAR_ovewmxl,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_CV7RI7,FAR_avcrglx,2024-01-04,Male,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_PXXLNF,FAR_avcrglx,2024-01-04,Male,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_GM070V,FAR_avcrglx,2024-01-04,Male,Ussd,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_C63RFZ,FAR_avcrglx,2024-01-04,Male,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_WZWQE3,FAR_mgwowpc,2024-01-04,Female,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_O2YYQI,FAR_mgwowpc,2024-01-04,Female,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_UHTH8K,FAR_mgwowpc,2024-01-04,Female,Ussd,Below 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_7S408I,FAR_mgwowpc,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_GCJURC,FAR_drjgmzf,2024-01-04,Female,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_XFPW5I,FAR_drjgmzf,2024-01-04,Female,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_GUQVAP,FAR_drjgmzf,2024-01-04,Female,Ussd,Below 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_JL7SB3,FAR_drjgmzf,2024-01-04,Female,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_PCR21E,FAR_weerown,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_3X154D,FAR_ucgyusn,2024-01-04,Female,Ussd,Above 35,GRP_vdnijzg,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,TRA_hyodnntj,"['Dairy Housing', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Housing', 'Record Keeping In Dairy']"
ID_QL6CTU,FAR_yeqiyva,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_WKHXKK,FAR_ehbovsi,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_KC0FYV,FAR_uemiojj,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_F7MOW0,FAR_uemiojj,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Management Practices']
ID_LA5NV7,FAR_wcqucnl,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_7IQ9T8,FAR_wcqucnl,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_OF90DE,FAR_wcqucnl,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_G9FK51,FAR_wcqucnl,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_YRRFI2,FAR_iysdhsc,2024-01-04,Male,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_U9RQWQ,FAR_iysdhsc,2024-01-04,Male,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_KDRZYI,FAR_iysdhsc,2024-01-04,Male,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_OWT3XN,FAR_iysdhsc,2024-01-04,Male,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_8KAD8I,FAR_zfqbrci,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_HU98LD,FAR_wzmimro,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_1STXRT,FAR_wzmimro,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['How To Succeed In Breeding']
ID_TZWTR1,FAR_wzmimro,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Herd Health']
ID_OKA2R3,FAR_wzmimro,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Management Practices']
ID_CDG21Y,FAR_wzmimro,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_C22KBK,FAR_jbcsxev,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_Q0TUUR,FAR_jbcsxev,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Yara Maziwa Pro']
ID_6J8DTQ,FAR_jbcsxev,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Management Practices']
ID_3HZGNE,FAR_jbcsxev,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['How To Succeed In Breeding']
ID_OT000L,FAR_blihkce,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_LJNJXZ,FAR_blihkce,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['How To Succeed In Breeding']
ID_S4K9CZ,FAR_blihkce,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Management Practices']
ID_A3XWBG,FAR_blihkce,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Herd Health']
ID_D41ZFQ,FAR_tphxjgn,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_1KZR5J,FAR_yzanawm,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_XDBMO4,FAR_ahcwxtq,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_RAB5RK,FAR_ahcwxtq,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['How To Succeed In Breeding']
ID_CJT2PN,FAR_ahcwxtq,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Management Practices']
ID_NR22SQ,FAR_ahcwxtq,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Herd Health']
ID_NW6123,FAR_ejztvjo,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_S92EMI,FAR_ejztvjo,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Yara Maziwa Pro']
ID_82J7XI,FAR_ejztvjo,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Management Practices']
ID_6OQ4AI,FAR_ejztvjo,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['How To Succeed In Breeding']
ID_VA2ZX4,FAR_zzmdmxt,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_Z6OOZ0,FAR_tanpmsi,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_0DUH8L,FAR_tanpmsi,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_G6RLB4,FAR_tanpmsi,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_AN71QZ,FAR_tanpmsi,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_W9CJDS,FAR_vojsmhm,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_7H7BC8,FAR_vojsmhm,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Yara Maziwa Pro']
ID_KCUJ9K,FAR_vojsmhm,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Management Practices']
ID_36ZA0Y,FAR_vojsmhm,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['How To Succeed In Breeding']
ID_HTM9QK,FAR_atlyjwt,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_TULQDZ,FAR_atlyjwt,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_9XCX7M,FAR_atlyjwt,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_0F38M1,FAR_atlyjwt,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_4QQRET,FAR_jindiee,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_05RYHN,FAR_yxuwmif,2024-01-04,Female,Ussd,Above 35,GRP_olpoyvt,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,TRA_hyodnntj,"['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']"
ID_VWFLGG,FAR_ytpblix,2024-01-04,Female,Manual,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,TRA_suiifsur,['Poultry Feeding']
ID_4UZ5H4,FAR_atzbhhn,2024-01-04,Male,Ussd,Below 35,GRP_nbhirzh,0,CNT_lpotuu,SUB_ywivmgg,WRD_yyqhdtxn,0,0,0,0,TRA_szrwyfzz,"['How To Succeed In Breeding', 'Microp+ Planting', 'Poultry Management Practices', 'Yara Maziwa Pro']"
ID_SRBY1R,FAR_eggltuz,2024-01-04,Male,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_4K9XUU,FAR_eggltuz,2024-01-04,Male,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_RMMAKP,FAR_eggltuz,2024-01-04,Male,Ussd,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_812YQ2,FAR_eggltuz,2024-01-04,Male,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_9FO2L9,FAR_spokkcr,2024-01-04,Male,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_LFSEVJ,FAR_spokkcr,2024-01-04,Male,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_0TZ15T,FAR_spokkcr,2024-01-04,Male,Ussd,Below 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_VA4OKC,FAR_spokkcr,2024-01-04,Male,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_LYHL6U,FAR_knlevdo,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['How To Succeed In Breeding']
ID_NZ0IFV,FAR_knlevdo,2024-01-04,Female,Manual,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Poultry Management Practices']
ID_KOITFM,FAR_knlevdo,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Yara Maziwa Pro']
ID_75S2Q6,FAR_knlevdo,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,TRA_gertumxc,['Microp+ Planting']
ID_1FJB3I,FAR_ovfqubz,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Poultry Feeding']
ID_NU4XN4,FAR_ovfqubz,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,TRA_kkzpfdtu,['Yara Maziwa Pro']
